game_id,game_date,home_team,away_team,home_win_pct,away_win_pct,home_pythagorean,away_pythagorean,home_ops,away_ops,home_era,away_era,home_fip,away_fip,home_k_rate,away_k_rate,home_bb_rate,away_bb_rate,home_iso,away_iso,home_recent_form,away_recent_form,recent_form_diff,enhanced_form_momentum,win_pct_diff,pythagorean_diff,run_diff_diff,era_diff,ops_diff,fip_diff,k_rate_diff,bb_rate_diff,iso_diff,home_field_centered,rest_advantage,bullpen_fatigue_diff,home_bullpen_fatigue,away_bullpen_fatigue,games_played_diff,quality_home_advantage,offensive_edge,home_off_def_combo,away_off_def_combo,home_score,away_score,h2h_advantage,h2h_games_sample,series_game_number,series_fatigue,stadium_run_factor,is_dome_game,cross_country_travel,seasonal_offense_boost,pitcher_era_advantage,pitcher_fip_advantage,pitcher_k_rate_advantage,pitcher_control_advantage,pitcher_experience_advantage,pitcher_quality_advantage,pitcher_combined_advantage,is_weekend_game,is_friday_game,season_fatigue_factor,late_season_boost
777205,2025-07-06,Seattle Mariners,Pittsburgh Pirates,0.5339805825242718,0.4077669902912621,0.5204435477332691,0.4191702823667894,0.736,0.643,3.91,3.84,4.03,3.9,0.23,0.238,0.088,0.084,0.165,0.11,0.6704137646148214,0.5175904099689929,0.15282335464582852,-0.30584668805080506,0.1262135922330097,0.10127326536647968,81,-0.07000000000000028,0.09299999999999997,-0.13000000000000034,-0.00799999999999998,-0.00399999999999999,0.05500000000000001,0.1485126681266502,0.0,-0.3,0.6,0.3,-1,0.015040362849474175,-0.0065100000000000244,1.3259999999999996,1.303,1.0,0.0,0.5,2,3,0.04,1.029,0,0.0,0.050000000000000044,-1.37,-0.6300000000000001,-0.07600000000000007,0.05000000000000001,-0.67,-0.45758333333333334,-0.5763375000000001,1,0,0.5555555555555556,0
777218,2025-07-06,Arizona Diamondbacks,Kansas City Royals,0.4854368932038835,0.4854368932038835,0.5135897223248415,0.4706136560069144,0.775,0.679,4.58,3.5,4.29,3.85,0.204,0.186,0.092,0.064,0.193,0.135,0.40962439484285834,0.4241619436587702,-0.01453754881591185,-0.011968993163966102,0.0,0.04297606631792705,36,-1.08,0.09599999999999997,-0.43999999999999995,0.017999999999999988,-0.027999999999999997,0.057999999999999996,0.04966237238900373,0.0,0.3,0.0,0.3,0,0.0021342934092954137,-0.10367999999999998,0.6949999999999998,1.6790000000000003,0.0,4.0,0.09999999999999998,5,3,0.04,1.04,1,0.0,0.050000000000000044,-0.02499999999999991,-0.41500000000000004,0.118,0.09500000000000001,-0.8009999999999999,-0.019608333333333283,-0.07509124999999998,1,0,0.5555555555555556,0
777222,2025-07-06,Atlanta Braves,Baltimore Orioles,0.4356435643564356,0.4411764705882353,0.488181320339305,0.3875096566163216,0.705,0.698,4.05,4.99,4.04,4.56,0.228,0.235,0.091,0.074,0.145,0.158,0.21701152302770382,0.630998644868649,-0.41398712184094516,-0.3794077525135343,-0.005532906231799695,0.10067166372298342,97,0.9400000000000004,0.007000000000000006,0.5199999999999996,-0.0069999999999999785,-0.017,-0.013000000000000012,0.05477607423377229,0.0,0.0,0.8,0.8,-1,0.0055143985253275005,0.006580000000000009,1.1550000000000002,0.20800000000000018,1.0,2.0,-0.25,4,3,0.04,1.0815000000000001,0,0.0,0.050000000000000044,-1.15,-0.8299999999999998,0.11600000000000021,-0.43499999999999994,0.638,-0.46825833333333333,-0.6072887499999999,1,0,0.5555555555555556,0
777207,2025-07-06,San Diego Padres,Texas Rangers,0.5339805825242718,0.5145631067961165,0.5171939311277143,0.5788277918001217,0.69,0.673,3.65,3.19,3.9,3.62,0.19,0.225,0.085,0.079,0.13,0.145,0.44283686264399946,0.579089166865131,-0.13625230422113155,-0.22085017884555017,0.01941747572815533,-0.06163386067240739,-47,-0.45999999999999996,0.016999999999999904,-0.2799999999999998,-0.035,-0.006000000000000005,-0.014999999999999986,0.11910634559384714,0.0,0.0,0.6,0.6,0,-0.0073409839095307785,-0.007819999999999955,1.54,1.983,4.0,1.0,0.09999999999999998,5,3,0.04,1.0185,0,0.0,0.050000000000000044,1.0099999999999998,0.5599999999999998,0.08600000000000002,0.10000000000000002,-0.621,0.34593333333333337,0.4765899999999999,1,0,0.5555555555555556,0
777224,2025-07-06,Miami Marlins,Milwaukee Brewers,0.4752475247524752,0.5980392156862745,0.4412522031611502,0.6099994387783736,0.707,0.708,4.48,3.58,4.1,3.9,0.208,0.21,0.078,0.089,0.139,0.133,0.7013938970740106,0.4569717219384035,0.24442217513560704,0.15365944257129072,-0.12279169093379927,-0.16874723561722338,-152,-0.9000000000000004,-0.0010000000000000009,-0.19999999999999973,-0.0020000000000000018,0.010999999999999996,0.006000000000000005,-0.041036723023742894,0.0,0.0,0.8999999999999999,0.8999999999999999,0,0.006924833569046277,0.0009000000000000012,0.7269999999999994,1.6280000000000001,1.0,3.0,0.0,2,3,0.04,0.93,1,0.0,0.050000000000000044,-0.915,-0.355,-0.28200000000000003,-0.405,0.7190000000000001,-0.3647083333333333,-0.48935625,1,0,0.5555555555555556,0
777220,2025-07-06,Minnesota Twins,Tampa Bay Rays,0.4803921568627451,0.5145631067961165,0.4897388229482196,0.570598018833313,0.713,0.728,4.17,3.85,3.8,4.22,0.223,0.22,0.079,0.081,0.16,0.148,0.588839471785924,0.28289833998475616,0.30594113180116783,0.17131257476152625,-0.034170949933371386,-0.08085919588509338,-73,-0.31999999999999984,-0.015000000000000013,0.41999999999999993,0.0030000000000000027,0.0020000000000000018,0.01200000000000001,0.0710762488223643,0.0,-0.29999999999999993,0.8999999999999999,0.6,-1,-0.0057471683263051925,0.004800000000000002,1.0430000000000001,1.3780000000000001,5.0,7.0,0.0,8,3,0.04,1.0,1,0.0,0.050000000000000044,0.15000000000000013,0.22999999999999998,0.14199999999999996,0.055000000000000014,0.21,0.16979166666666667,0.15711875000000003,1,0,0.5555555555555556,0
777226,2025-07-06,Cleveland Guardians,Detroit Tigers,0.5,0.5769230769230769,0.4574463989005814,0.5699249869163227,0.67,0.736,3.92,3.83,4.09,3.83,0.223,0.2319999999999999,0.088,0.085,0.148,0.168,0.1,0.6688076217505534,-0.5688076217505534,-0.4870490098614261,-0.07692307692307687,-0.11247858801574123,-100,-0.08999999999999986,-0.06599999999999995,-0.2599999999999998,-0.008999999999999897,-0.002999999999999989,-0.020000000000000018,0.03893178322621027,0.0,0.10000000000000009,0.8999999999999999,1.0,0,-0.00437899200621905,0.005939999999999986,1.25,1.4059999999999997,2.0,7.0,0.0,6,3,0.04,1.029,0,0.0,0.050000000000000044,-0.675,-1.31,-0.20600000000000007,-0.485,-0.2310000000000001,-0.5401,-0.6912149999999999,1,0,0.5555555555555556,0
777206,2025-07-06,Los Angeles Dodgers,Houston Astros,0.5825242718446602,0.5825242718446602,0.5640623935699203,0.5721531022416252,0.774,0.731,4.28,3.6,4.27,3.69,0.216,0.21,0.094,0.078,0.19,0.149,0.5555174663896043,0.7955999791874167,-0.24008251279781234,-0.2411303448435726,0.0,-0.008090708671704916,5,-0.6800000000000002,0.04300000000000004,-0.5799999999999996,0.006000000000000005,-0.016,0.04100000000000001,0.09485662781295667,0.0,0.09999999999999987,0.9000000000000001,1.0,0,-0.0007674573412149743,-0.029240000000000033,0.9939999999999998,1.6309999999999998,1.0,5.0,-0.5,2,3,0.04,0.987,0,0.0,0.050000000000000044,0.02499999999999991,0.5999999999999999,0.007999999999999785,0.025000000000000022,-0.601,0.09764166666666657,0.17624624999999988,1,0,0.5555555555555556,0
777217,2025-07-06,Philadelphia Phillies,Cincinnati Reds,0.5686274509803921,0.5145631067961165,0.5716286769387495,0.5386162755257543,0.735,0.714,3.71,3.91,3.6,4.14,0.208,0.228,0.09,0.088,0.154,0.148,0.5445010141131393,0.4763634997997279,0.06813751431341142,0.10625947316988835,0.05406434418427564,0.03301240141299522,28,0.20000000000000018,0.02100000000000002,0.5399999999999996,-0.020000000000000018,-0.0020000000000000018,0.006000000000000005,0.14548302790290635,0.0,0.0,0.5,0.5,0,0.004802744115908728,0.0042000000000000075,1.525,1.3039999999999998,3.0,1.0,0.0,2,3,0.04,1.0710000000000002,0,0.0,0.050000000000000044,2.13,0.5549999999999999,-0.03200000000000014,0.28500000000000003,1.068,0.5500750000000001,0.7901112499999998,1,0,0.5555555555555556,0
777214,2025-07-06,Toronto Blue Jays,Los Angeles Angels,0.5922330097087378,0.4757281553398058,0.5418170594346077,0.4309030323368037,0.745,0.716,4.09,4.67,4.27,4.66,0.173,0.257,0.088,0.079,0.15,0.176,0.9,0.374597618494562,0.525402381505438,0.3255492896087715,0.11650485436893204,0.11091402709780396,106,0.5800000000000001,0.029000000000000026,0.39000000000000057,-0.08400000000000002,-0.008999999999999994,-0.025999999999999995,0.21999999999999997,0.0,-0.4,1.0,0.6,0,0.02440108596151687,0.016820000000000015,1.1550000000000002,0.5460000000000003,3.0,2.0,0.09999999999999998,5,3,0.04,0.99,1,0.02,0.050000000000000044,0.20999999999999996,0.5650000000000002,0.10599999999999982,0.09000000000000001,0.09,0.23891666666666656,0.2642875,1,0,0.5555555555555556,0
777215,2025-07-06,Colorado Rockies,Chicago White Sox,0.2549019607843137,0.3592233009708738,0.2640739153286257,0.414307731826355,0.68,0.652,5.54,4.09,4.86,4.45,0.264,0.233,0.07,0.09,0.151,0.13,0.21862855337340958,0.5470863755567208,-0.3284578221833112,-0.229592982961705,-0.10432134018656009,-0.15023381649772932,-175,-1.4500000000000002,0.028000000000000025,-0.41000000000000014,0.031,0.01999999999999999,0.02099999999999999,0.014606394105483478,0.0,-0.6,1.0,0.4,0,-0.00219437433173672,-0.04060000000000004,-0.3600000000000003,1.0620000000000003,6.0,4.0,-0.09999999999999998,5,3,0.04,1.2075,0,0.0,0.050000000000000044,-1.21,-0.875,-0.09399999999999997,-0.04499999999999997,-0.18,-0.2220416666666667,-0.58010625,1,0,0.5555555555555556,0
777213,2025-07-06,Washington Nationals,Boston Red Sox,0.4019607843137255,0.5288461538461539,0.3902439024390244,0.5557264825782632,0.7,0.75,5.2,3.79,4.47,3.91,0.205,0.237,0.078,0.084,0.144,0.175,0.38969068613974817,0.661808845093392,-0.27211815895364383,-0.2899109137482036,-0.12688536953242835,-0.16548258013923878,-164,-1.4100000000000001,-0.050000000000000044,-0.5599999999999996,-0.032,0.006000000000000005,-0.031,-0.03933950730183394,0.0,-0.7999999999999999,1.0,0.20000000000000004,-1,0.006510003169713905,0.07050000000000008,0.0,1.46,4.0,6.0,-0.5,2,3,0.04,1.0395,0,0.0,0.050000000000000044,-3.63,-1.3900000000000001,-0.362,0.18000000000000002,-1.2890000000000001,-0.7042666666666667,-1.40604,1,0,0.5555555555555556,0
777201,2025-07-07,Milwaukee Brewers,Los Angeles Dodgers,0.5980392156862745,0.5825242718446602,0.6099994387783736,0.5640623935699203,0.708,0.774,3.58,4.28,3.9,4.27,0.21,0.216,0.089,0.094,0.133,0.19,0.5625582176229812,0.44705005402311127,0.11550816359986993,0.15856766312422343,0.015514943841614337,0.04593704520845332,32,0.7000000000000002,-0.06600000000000006,0.36999999999999966,-0.006000000000000005,0.0050000000000000044,-0.056999999999999995,0.12547106525584428,0.0,2.220446049250313e-16,0.8999999999999999,0.9000000000000001,0,0.005763769997010515,-0.046200000000000054,1.6280000000000001,0.9939999999999998,9.0,1.0,-0.5,1,1,0.0,1.05,0,0.0,0.050000000000000044,-0.15000000000000013,-0.29000000000000004,-0.05799999999999994,0.0050000000000000044,0.07100000000000009,-0.10555833333333331,-0.13668375000000002,0,0,0.5611111111111111,0
777204,2025-07-07,Kansas City Royals,Pittsburgh Pirates,0.4854368932038835,0.4077669902912621,0.4706136560069144,0.4191702823667894,0.679,0.643,3.5,3.84,3.85,3.9,0.186,0.238,0.064,0.084,0.135,0.11,0.5396781457395944,0.4096840412460846,0.1299941044935098,-0.24428471470723181,0.07766990291262138,0.05144337364012502,40,0.33999999999999986,0.03600000000000003,0.04999999999999982,-0.05199999999999999,0.020000000000000004,0.02500000000000001,0.13656265989217253,0.0,0.6,0.0,0.6,0,0.007025243938122348,0.012240000000000006,1.6790000000000003,1.303,9.0,3.0,0.0,0,1,0.0,1.0605,0,0.0,0.050000000000000044,1.2100000000000002,0.7749999999999999,0.09399999999999997,0.03500000000000003,-0.26,0.39495833333333324,0.57954375,0,0,0.5611111111111111,0
777200,2025-07-07,Los Angeles Angels,Texas Rangers,0.4757281553398058,0.5145631067961165,0.4309030323368037,0.5788277918001217,0.716,0.673,4.67,3.19,4.66,3.62,0.257,0.225,0.079,0.079,0.176,0.145,0.29016576446251036,0.4474382761302124,-0.15727251166770206,-0.14660186559546678,-0.03883495145631072,-0.14792475946331796,-128,-1.48,0.04299999999999993,-1.04,0.032,0.0,0.031,0.05161725622975599,0.0,0.0,0.8999999999999999,0.8999999999999999,0,-0.0076354702119431055,-0.06363999999999989,0.5460000000000003,1.983,6.0,5.0,-0.5,5,1,0.0,1.008,0,0.0,0.050000000000000044,-0.4750000000000001,-0.4049999999999998,-0.05599999999999983,-0.23499999999999996,0.041000000000000085,-0.2847249999999999,-0.30915874999999987,0,0,0.5611111111111111,0
777203,2025-07-07,San Diego Padres,Arizona Diamondbacks,0.5339805825242718,0.4854368932038835,0.5171939311277143,0.5135897223248415,0.69,0.775,3.65,4.58,3.9,4.29,0.19,0.204,0.085,0.092,0.13,0.193,0.5569539947715788,0.3236548416572535,0.2332991531143253,0.015665075645347984,0.04854368932038833,0.0036042088028728214,0,0.9300000000000002,-0.08500000000000008,0.3900000000000001,-0.013999999999999985,0.006999999999999992,-0.063,0.11162454740434702,0.0,-0.8999999999999999,0.8999999999999999,0.0,0,0.00040231817637144206,-0.07905000000000008,1.54,0.6949999999999998,3.0,6.0,-0.3,5,1,0.0,1.0185,0,0.0,0.050000000000000044,-1.7999999999999998,-0.22499999999999964,-0.16799999999999998,-0.12500000000000006,-1.048,-0.20074166666666662,-0.5887112499999999,0,0,0.5611111111111111,0
777202,2025-07-07,Houston Astros,Cleveland Guardians,0.5825242718446602,0.5,0.5721531022416252,0.4574463989005814,0.731,0.67,3.6,3.92,3.69,4.09,0.21,0.223,0.078,0.088,0.149,0.148,0.8457405573834043,0.1,0.7457405573834043,0.532948061743537,0.08252427184466016,0.11470670334104377,96,0.31999999999999984,0.06099999999999994,0.3999999999999999,-0.013000000000000012,0.009999999999999995,0.0010000000000000009,0.13158488748873431,0.0,-0.20000000000000007,0.8,0.6,0,0.015093668653334868,0.01951999999999997,1.6309999999999998,1.25,5.0,7.0,0.16666666666666663,3,1,0.0,0.99,1,0.0,0.050000000000000044,-0.13000000000000034,-0.04499999999999993,-0.032000000000000195,0.12500000000000006,-0.588,-0.04065833333333346,-0.037498750000000115,0,0,0.5611111111111111,0
777209,2025-07-07,Boston Red Sox,Colorado Rockies,0.5288461538461539,0.2549019607843137,0.5557264825782632,0.2640739153286257,0.75,0.68,3.79,5.54,3.91,4.86,0.237,0.264,0.084,0.07,0.175,0.151,0.7418081277806553,0.3814255309697357,0.3603825968109196,0.3925587603185364,0.27394419306184015,0.2916525672496375,301,1.75,0.06999999999999995,0.9500000000000002,-0.027000000000000024,-0.013999999999999999,0.023999999999999994,0.21999999999999997,0.0,0.30000000000000004,0.5,0.8,0,0.06416356479492025,0.12249999999999991,1.46,-0.3600000000000003,9.0,3.0,0.0,0,1,0.0,1.1340000000000001,0,0.0,0.050000000000000044,0.585,-0.1549999999999998,0.14600000000000002,-0.09500000000000001,0.028999999999999984,0.04114166666666663,0.12862125000000005,0,0,0.5611111111111111,0
777212,2025-07-07,Chicago White Sox,Toronto Blue Jays,0.3592233009708738,0.5922330097087378,0.414307731826355,0.5418170594346077,0.652,0.745,4.09,4.09,4.45,4.27,0.233,0.173,0.09,0.088,0.13,0.15,0.4389078271280095,0.9,-0.4610921728719905,-0.20660992486296192,-0.23300970873786403,-0.12750932760825268,-111,0.0,-0.09299999999999997,-0.1800000000000006,0.060000000000000026,-0.0020000000000000018,-0.01999999999999999,-0.01267340768824643,0.0,0.19999999999999996,0.7,0.8999999999999999,0,0.0016159776928335622,-0.0,1.0620000000000003,1.1550000000000002,4.0,8.0,0.16666666666666663,3,1,0.0,1.05,0,0.0,0.050000000000000044,0.1549999999999998,-0.5049999999999999,-0.018000000000000016,-0.12999999999999998,0.51,-0.09125000000000005,-0.12428750000000004,0,0,0.5611111111111111,0
777211,2025-07-07,Detroit Tigers,Tampa Bay Rays,0.5769230769230769,0.5145631067961165,0.5699249869163227,0.570598018833313,0.736,0.728,3.83,3.85,3.83,4.22,0.2319999999999999,0.22,0.085,0.081,0.168,0.148,0.7424721087987423,0.43042209333784864,0.3120500154608936,0.287558916272144,0.06235997012696037,-0.0006730319169903076,1,0.020000000000000018,0.008000000000000007,0.3899999999999997,0.0119999999999999,-0.0040000000000000036,0.020000000000000018,0.10719071187911822,0.0,0.29999999999999993,0.6,0.8999999999999999,0,-7.214277029955868e-05,0.00016000000000000028,1.4059999999999997,1.3780000000000001,5.0,1.0,-0.16666666666666669,6,1,0.0,1.0395,0,0.0,0.050000000000000044,0.18999999999999995,-0.33999999999999986,-0.12400000000000022,0.01999999999999995,-0.44900000000000007,-0.07810000000000011,-0.07101500000000005,0,0,0.5611111111111111,0
777208,2025-07-07,Cincinnati Reds,Miami Marlins,0.5145631067961165,0.4752475247524752,0.5386162755257543,0.4412522031611502,0.714,0.707,3.91,4.48,4.14,4.1,0.228,0.208,0.088,0.078,0.148,0.139,0.37879560127476225,0.5644434217636415,-0.18564782048887923,-0.12704710124011734,0.03931558204364127,0.09736407236460409,89,0.5700000000000003,0.007000000000000006,-0.040000000000000036,0.020000000000000018,-0.009999999999999995,0.00899999999999998,0.08978056393386957,0.0,0.09999999999999987,0.8,0.8999999999999999,0,0.00874140132379224,0.003990000000000006,1.3039999999999998,0.7269999999999994,1.0,5.0,-0.16666666666666669,3,1,0.0,1.1130000000000002,0,0.0,0.050000000000000044,-0.875,-0.9550000000000001,0.064,-0.36000000000000004,0.4699999999999999,-0.443,-0.56515,0,0,0.5611111111111111,0
777199,2025-07-07,San Francisco Giants,Philadelphia Phillies,0.5242718446601942,0.5686274509803921,0.5225271093233569,0.5716286769387495,0.687,0.735,3.62,3.71,3.63,3.6,0.2269999999999999,0.208,0.093,0.09,0.144,0.154,0.5888434395393747,0.6471756844966321,-0.05833224495725742,-0.2189188287161136,-0.04435560632019797,-0.04910156761539264,-44,0.08999999999999986,-0.04799999999999993,-0.029999999999999805,0.018999999999999906,-0.0030000000000000027,-0.010000000000000009,0.10959280681573313,0.0,0.6000000000000001,0.2,0.8,0,-0.005381178614023384,-0.004319999999999987,1.5670000000000002,1.525,3.0,1.0,0.0,4,1,0.0,0.9974999999999999,0,0.02,0.050000000000000044,0.6950000000000001,0.20999999999999996,0.025999999999999968,-0.06999999999999999,0.5109999999999999,0.19964999999999988,0.25089749999999994,0,0,0.5611111111111111,0
777180,2025-07-08,Los Angeles Angels,Texas Rangers,0.4757281553398058,0.5145631067961165,0.4309030323368037,0.5788277918001217,0.716,0.673,4.67,3.19,4.66,3.62,0.257,0.225,0.079,0.079,0.176,0.145,0.438444258772411,0.35662796750519216,0.08181629126721884,-0.04914979952184016,-0.03883495145631072,-0.14792475946331796,-128,-1.48,0.04299999999999993,-1.04,0.032,0.0,0.031,0.05161725622975599,0.0,0.0,0.8999999999999999,0.8999999999999999,0,-0.0076354702119431055,-0.06363999999999989,0.5460000000000003,1.983,1.0,13.0,-0.33333333333333337,6,2,0.02,1.008,0,0.0,0.050000000000000044,-1.125,-0.5249999999999999,-0.14,-0.35500000000000004,0.29,-0.4614583333333333,-0.56296875,0,0,0.5666666666666667,0
777192,2025-07-08,Houston Astros,Cleveland Guardians,0.5825242718446602,0.5,0.5721531022416252,0.4574463989005814,0.731,0.67,3.6,3.92,3.69,4.09,0.21,0.223,0.078,0.088,0.149,0.148,0.6727939482155612,0.22103515344992586,0.4517587947656353,0.40205343865343535,0.08252427184466016,0.11470670334104377,96,0.31999999999999984,0.06099999999999994,0.3999999999999999,-0.013000000000000012,0.009999999999999995,0.0010000000000000009,0.13158488748873431,0.0,0.0,0.6,0.6,0,0.015093668653334868,0.01951999999999997,1.6309999999999998,1.25,6.0,10.0,0.0,4,2,0.02,0.99,1,0.0,0.050000000000000044,0.6700000000000002,0.54,0.03400000000000003,0.20999999999999996,0.73,0.3735833333333333,0.39683750000000007,0,0,0.5666666666666667,0
777186,2025-07-08,San Francisco Giants,Philadelphia Phillies,0.5242718446601942,0.5686274509803921,0.5225271093233569,0.5716286769387495,0.687,0.735,3.62,3.71,3.63,3.6,0.2269999999999999,0.208,0.093,0.09,0.144,0.154,0.6642482166376997,0.5086457846348718,0.15560243200282797,-0.06398754261816822,-0.04435560632019797,-0.04910156761539264,-44,0.08999999999999986,-0.04799999999999993,-0.029999999999999805,0.018999999999999906,-0.0030000000000000027,-0.010000000000000009,0.10959280681573313,0.0,0.3,0.3,0.6,0,-0.005381178614023384,-0.004319999999999987,1.5670000000000002,1.525,4.0,3.0,0.09999999999999998,5,2,0.02,0.9974999999999999,0,0.02,0.050000000000000044,0.41500000000000004,0.40000000000000013,0.13600000000000023,-0.030000000000000027,0.6099999999999999,0.24908333333333343,0.2638125000000001,0,0,0.5666666666666667,0
777198,2025-07-08,Baltimore Orioles,New York Mets,0.4411764705882353,0.5728155339805825,0.3875096566163216,0.5523643740308551,0.698,0.733,4.99,3.59,4.56,3.81,0.235,0.21,0.074,0.092,0.158,0.169,0.7285712589518597,0.5509143211975903,0.17765693775426938,0.09369312272325876,-0.1316390633923472,-0.16485471741453356,-152,-1.4000000000000004,-0.03500000000000003,-0.7499999999999996,0.024999999999999994,0.018000000000000002,-0.01100000000000001,0.00353787057193089,0.0,0.10000000000000009,0.8,0.9000000000000001,0,-0.000583234653384861,0.04900000000000006,0.20800000000000018,1.6430000000000002,6.0,7.0,0.0,0,1,0.0,1.0815000000000001,0,0.0,0.050000000000000044,-1.765,-0.8400000000000003,-0.11600000000000021,0.05499999999999998,-0.8079999999999999,-0.2655750000000001,-0.7060362500000001,0,0,0.5666666666666667,0
777191,2025-07-08,St. Louis Cardinals,Washington Nationals,0.5096153846153846,0.4019607843137255,0.4978768673199845,0.3902439024390244,0.718,0.7,4.25,5.2,3.86,4.47,0.203,0.205,0.0819999999999999,0.078,0.142,0.144,0.34485860768905585,0.3075584317438942,0.03730017594516166,0.0359366099908862,0.10765460030165908,0.10763296488096008,108,0.9500000000000002,0.018000000000000016,0.6099999999999999,-0.001999999999999974,-0.003999999999999906,-0.0020000000000000018,0.1296064831936825,0.0,0.0,0.5,0.5,0,0.013949930053930372,0.017100000000000018,0.968,0.0,4.0,2.0,0.30000000000000004,10,1,0.0,1.0605,0,0.0,0.050000000000000044,0.23999999999999977,1.095,0.20600000000000024,0.2,-0.031000000000000087,0.4047666666666667,0.46566500000000005,0,0,0.5666666666666667,0
777187,2025-07-08,New York Yankees,Seattle Mariners,0.5490196078431373,0.5339805825242718,0.6097560975609756,0.5204435477332691,0.787,0.736,3.89,3.91,3.95,4.03,0.226,0.23,0.099,0.088,0.201,0.165,0.30177242150513267,0.7365997535623121,-0.43482733205717944,-0.3149956530457276,0.015039025318865473,0.08931254982770653,87,0.020000000000000018,0.051000000000000045,0.08000000000000007,-0.0040000000000000036,-0.01100000000000001,0.036000000000000004,0.11365886686657511,0.0,-0.30000000000000016,0.9000000000000001,0.6,0,0.010151163210381653,0.0010200000000000018,1.3969999999999998,1.3259999999999996,10.0,3.0,0.16666666666666663,3,1,0.0,1.0605,0,0.02,0.050000000000000044,-0.9200000000000002,-0.49,-0.19199999999999995,-0.2550000000000005,0.31900000000000006,-0.3838583333333336,-0.4867287500000001,0,0,0.5666666666666667,0
777190,2025-07-08,Minnesota Twins,Chicago Cubs,0.4803921568627451,0.5882352941176471,0.4897388229482196,0.6204566139307914,0.713,0.77,4.17,3.87,3.8,4.25,0.223,0.1989999999999999,0.079,0.088,0.16,0.19,0.4815205686911173,0.7140122774371364,-0.23249170874601904,-0.4214417562483982,-0.10784313725490197,-0.13071779098257186,-126,-0.2999999999999998,-0.05700000000000005,0.4500000000000002,0.024000000000000105,0.008999999999999994,-0.03,0.039981640348702996,0.0,-0.19999999999999996,0.6,0.4,0,-0.0052263117062421195,0.017100000000000004,1.0430000000000001,1.4,8.0,1.0,0.0,0,1,0.0,1.0,1,0.0,0.050000000000000044,-0.8699999999999999,-0.18000000000000016,0.028000000000000025,-0.21499999999999997,0.01,-0.2782916666666667,-0.33089375000000004,0,0,0.5666666666666667,0
777188,2025-07-08,Chicago White Sox,Toronto Blue Jays,0.3592233009708738,0.5922330097087378,0.414307731826355,0.5418170594346077,0.652,0.745,4.09,4.09,4.45,4.27,0.233,0.173,0.09,0.088,0.13,0.15,0.34333332438247055,0.9,-0.5566666756175295,-0.1680190265779543,-0.23300970873786403,-0.12750932760825268,-111,0.0,-0.09299999999999997,-0.1800000000000006,0.060000000000000026,-0.0020000000000000018,-0.01999999999999999,-0.01267340768824643,0.0,0.19999999999999996,0.4,0.6,0,0.0016159776928335622,-0.0,1.0620000000000003,1.1550000000000002,1.0,6.0,0.0,4,2,0.02,1.05,0,0.0,0.050000000000000044,-0.43999999999999995,-0.655,-0.12400000000000022,-0.17000000000000048,-0.62,-0.35975000000000024,-0.37801250000000014,0,0,0.5666666666666667,0
777185,2025-07-08,San Diego Padres,Arizona Diamondbacks,0.5339805825242718,0.4854368932038835,0.5171939311277143,0.5135897223248415,0.69,0.775,3.65,4.58,3.9,4.29,0.19,0.204,0.085,0.092,0.13,0.193,0.4350195331734054,0.4586056822600174,-0.023586149086611996,-0.02475355275992684,0.04854368932038833,0.0036042088028728214,0,0.9300000000000002,-0.08500000000000008,0.3900000000000001,-0.013999999999999985,0.006999999999999992,-0.063,0.11162454740434702,0.0,-0.5999999999999999,0.8999999999999999,0.3,0,0.00040231817637144206,-0.07905000000000008,1.54,0.6949999999999998,1.0,0.0,-0.33333333333333337,6,2,0.02,1.0185,0,0.0,0.050000000000000044,0.2549999999999999,0.15999999999999992,0.07399999999999984,0.049999999999999975,-0.06900000000000006,0.12798333333333312,0.1452474999999999,0,0,0.5666666666666667,0
777196,2025-07-08,Boston Red Sox,Colorado Rockies,0.5288461538461539,0.2549019607843137,0.5557264825782632,0.2640739153286257,0.75,0.68,3.79,5.54,3.91,4.86,0.237,0.264,0.084,0.07,0.175,0.151,0.8039585292870992,0.29788819467946653,0.5060703346076327,0.4973371682938552,0.27394419306184015,0.2916525672496375,301,1.75,0.06999999999999995,0.9500000000000002,-0.027000000000000024,-0.013999999999999999,0.023999999999999994,0.21999999999999997,0.0,0.09999999999999998,0.4,0.5,0,0.06416356479492025,0.12249999999999991,1.46,-0.3600000000000003,10.0,2.0,0.5,1,2,0.02,1.1340000000000001,0,0.0,0.050000000000000044,0.9800000000000002,-0.26000000000000023,0.02799999999999997,-0.13000000000000006,0.021000000000000085,0.0893166666666666,0.17949749999999995,0,0,0.5666666666666667,0
777194,2025-07-08,Kansas City Royals,Pittsburgh Pirates,0.4854368932038835,0.4077669902912621,0.4706136560069144,0.4191702823667894,0.679,0.643,3.5,3.84,3.85,3.9,0.186,0.238,0.064,0.084,0.135,0.11,0.6337088784257402,0.3159021592930871,0.31780671913265307,-0.036089748409360835,0.07766990291262138,0.05144337364012502,40,0.33999999999999986,0.03600000000000003,0.04999999999999982,-0.05199999999999999,0.020000000000000004,0.02500000000000001,0.13656265989217253,0.0,0.6,0.0,0.6,0,0.007025243938122348,0.012240000000000006,1.6790000000000003,1.303,4.0,3.0,0.5,1,2,0.02,1.0605,0,0.0,0.050000000000000044,0.2899999999999998,-0.43000000000000016,0.066,-0.07500000000000048,-0.12,-0.03662500000000035,-0.03854375000000021,0,0,0.5666666666666667,0
